anime_id,titulo,titulo_ingles,titulo_japones,tipo,fonte,episodios,status,em_exibicao,data_inicio_exibicao,data_fim_exibicao,duracao_min,classificacao_etaria,ano,temporada
6746,Durarara!!,Durarara!!,デュラララ!!,TV,LIGHT_NOVEL,24.0,FINISHED,False,2010-01-08,2010-06-25,24.0,,2010.0,winter
106625,Haikyuu!! TO THE TOP,HAIKYU!! TO THE TOP,ハイキュー!! TO THE TOP,TV,MANGA,13.0,FINISHED,False,2020-01-11,2020-04-04,24.0,,2020.0,winter
125367,Kaguya-sama wa Kokurasetai: Ultra Romantic,Kaguya-sama: Love is War -Ultra Romantic-,かぐや様は告らせたい-ウルトラロマンティック-,TV,MANGA,13.0,FINISHED,False,2022-04-09,2022-06-25,24.0,,2022.0,spring
20799,JoJo no Kimyou na Bouken: Stardust Crusaders - Egypt-hen,JoJo's Bizarre Adventure: Stardust Crusaders - Battle in Egypt,ジョジョの奇妙な冒険 スターダストクルセイダース エジプト編,TV,MANGA,24.0,FINISHED,False,2015-01-11,2015-06-20,24.0,,2015.0,winter
20661,Zankyou no Terror,Terror in Resonance,残響のテロル,TV,ORIGINAL,11.0,FINISHED,False,2014-07-11,2014-09-26,23.0,,2014.0,summer
100182,Sword Art Online: Alicization,Sword Art Online: Alicization,ソードアート・オンライン アリシゼーション,TV,LIGHT_NOVEL,24.0,FINISHED,False,2018-10-07,2019-03-31,24.0,,2018.0,fall
7054,Kaichou wa Maid-sama!,Maid-Sama!,会長はメイド様!,TV,MANGA,26.0,FINISHED,False,2010-04-02,2010-09-24,24.0,,2010.0,spring
151801,MASHLE,MASHLE: MAGIC AND MUSCLES,マッシュル-MASHLE-,TV,MANGA,12.0,FINISHED,False,2023-04-08,2023-06-30,24.0,,2023.0,spring
99539,Nanatsu no Taizai: Imashime no Fukkatsu,The Seven Deadly Sins: Revival of the Commandments,七つの大罪 戒めの復活,TV,MANGA,24.0,FINISHED,False,2018-01-13,2018-06-30,25.0,,2018.0,winter
8074,Gakuen Mokushiroku: HIGHSCHOOL OF THE DEAD,High School of the Dead,学園黙示録HIGHSCHOOL OF THE DEAD,TV,MANGA,12.0,FINISHED,False,2010-07-05,2010-09-20,24.0,,2010.0,summer
11771,Kuroko no Basket,Kuroko's Basketball,黒子のバスケ,TV,MANGA,25.0,FINISHED,False,2012-04-08,2012-09-22,24.0,,2012.0,spring
124845,Wonder Egg Priority,WONDER EGG PRIORITY,ワンダーエッグ・プライオリティ,TV,ORIGINAL,12.0,FINISHED,False,2021-01-13,2021-03-31,23.0,,2021.0,winter
18153,Kyoukai no Kanata,Beyond the Boundary,境界の彼方,TV,LIGHT_NOVEL,12.0,FINISHED,False,2013-10-03,2013-12-18,24.0,,2013.0,fall
141391,Yofukashi no Uta,Call of the Night,よふかしのうた,TV,MANGA,13.0,FINISHED,False,2022-07-08,2022-09-30,23.0,,2022.0,summer
523,Tonari no Totoro,My Neighbor Totoro,となりのトトロ,MOVIE,ORIGINAL,1.0,FINISHED,False,1988-04-16,1988-04-16,86.0,,1988.0,spring
153288,Kaijuu 8-gou,Kaiju No. 8,怪獣８号,TV,MANGA,12.0,FINISHED,False,2024-04-13,2024-06-29,24.0,,2024.0,spring
205,Samurai Champloo,Samurai Champloo,サムライチャンプルー,TV,ORIGINAL,26.0,FINISHED,False,2004-05-20,2005-03-19,24.0,,2004.0,spring
5680,K-ON!,K-ON!,けいおん!,TV,MANGA,13.0,FINISHED,False,2009-04-03,2009-06-26,24.0,,2009.0,spring
13759,Sakurasou no Pet na Kanojo,The Pet Girl of Sakurasou,さくら荘のペットな彼女,TV,LIGHT_NOVEL,24.0,FINISHED,False,2012-10-09,2013-03-26,24.0,,2012.0,fall
21613,Youjo Senki,Saga of Tanya the Evil,幼女戦記,TV,LIGHT_NOVEL,12.0,FINISHED,False,2017-01-06,2017-03-31,24.0,,2017.0,winter
20698,Yahari Ore no Seishun Love Come wa Machigatteiru. Zoku,My Teen Romantic Comedy SNAFU TOO!,やはり俺の青春ラブコメはまちがっている。続,TV,LIGHT_NOVEL,13.0,FINISHED,False,2015-04-03,2015-06-26,24.0,,2015.0,spring
226,Elfen Lied,Elfen Lied,エルフェンリート,TV,MANGA,13.0,FINISHED,False,2004-07-25,2004-10-17,25.0,,2004.0,summer
166240,Kimetsu no Yaiba: Hashira Geiko-hen,Demon Slayer: Kimetsu no Yaiba Hashira Training Arc,鬼滅の刃 柱稽古編,TV,MANGA,8.0,FINISHED,False,2024-05-12,2024-06-30,30.0,,2024.0,spring
136430,VINLAND SAGA SEASON 2,Vinland Saga Season 2,ヴィンランド・サガ SEASON2,TV,MANGA,24.0,FINISHED,False,2023-01-10,2023-06-20,26.0,,2023.0,winter
116742,Tensei Shitara Slime Datta Ken 2nd Season Part 2,That Time I Got Reincarnated as a Slime Season 2 Part 2,転生したらスライムだった件 第2期 第2クール,TV,LIGHT_NOVEL,12.0,FINISHED,False,2021-07-06,2021-09-21,24.0,,2021.0,summer
139630,Boku no Hero Academia 6,My Hero Academia Season 6,僕のヒーローアカデミア６,TV,MANGA,25.0,FINISHED,False,2022-10-01,2023-03-25,24.0,,2022.0,fall
18897,Nisekoi,Nisekoi,ニセコイ,TV,MANGA,20.0,FINISHED,False,2014-01-11,2014-05-24,24.0,,2014.0,winter
120697,"Ijiranaide, Nagatoro-san","DON'T TOY WITH ME, MISS NAGATORO",イジらないで、長瀞さん,TV,MANGA,12.0,FINISHED,False,2021-04-11,2021-06-27,24.0,,2021.0,spring
112301,"Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou",The Misfit of Demon King Academy: History’s Strongest Demon King Reincarnates and Goes to School with His Descendants,魔王学院の不適合者 ～史上最強の魔王の始祖、転生して子孫たちの学校へ通う～,TV,LIGHT_NOVEL,13.0,FINISHED,False,2020-07-04,2020-09-26,24.0,,2020.0,summer
98437,Overlord II,Overlord II,オーバーロードⅡ,TV,LIGHT_NOVEL,13.0,FINISHED,False,2018-01-09,2018-04-03,24.0,,2018.0,winter
121,Hagane no Renkinjutsushi,Fullmetal Alchemist,鋼の錬金術師,TV,MANGA,51.0,FINISHED,False,2003-10-04,2004-10-02,25.0,,2003.0,fall
17895,Golden Time,Golden Time,ゴールデンタイム,TV,LIGHT_NOVEL,24.0,FINISHED,False,2013-10-04,2014-03-28,24.0,,2013.0,fall
19603,Fate/stay night: Unlimited Blade Works,Fate/stay night: Unlimited Blade Works,Fate/stay night [Unlimited Blade Works],TV,VISUAL_NOVEL,13.0,FINISHED,False,2014-10-05,2014-12-28,24.0,,2014.0,fall
130003,Bocchi the Rock!,BOCCHI THE ROCK!,ぼっち・ざ・ろっく！,TV,MANGA,12.0,FINISHED,False,2022-10-09,2022-12-25,24.0,,2022.0,fall
140439,Mob Psycho 100 III,Mob Psycho 100 III,モブサイコ100 Ⅲ,TV,MANGA,12.0,FINISHED,False,2022-10-06,2022-12-22,24.0,,2022.0,fall
14227,Tonari no Kaibutsu-kun,My Little Monster,となりの怪物くん,TV,MANGA,13.0,FINISHED,False,2012-10-02,2012-12-25,24.0,,2012.0,fall
21518,Shokugeki no Souma: Ni no Sara,Food Wars! The Second Plate,食戟のソーマ 弍ノ皿,TV,MANGA,13.0,FINISHED,False,2016-07-02,2016-09-24,24.0,,2016.0,summer
4898,Kuroshitsuji,Black Butler,黒執事,TV,MANGA,24.0,FINISHED,False,2008-10-03,2009-03-27,24.0,,2008.0,fall
145545,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 2nd Season,Classroom of the Elite Season 2,ようこそ実力至上主義の教室へ 2nd Season,TV,LIGHT_NOVEL,13.0,FINISHED,False,2022-07-04,2022-09-26,24.0,,2022.0,summer
146065,Mushoku Tensei II: Isekai Ittara Honki Dasu,Mushoku Tensei: Jobless Reincarnation Season 2,無職転生Ⅱ ～異世界行ったら本気だす～,TV,LIGHT_NOVEL,13.0,FINISHED,False,2023-07-03,2023-09-25,24.0,,2023.0,summer
104157,Seishun Buta Yarou wa Yumemiru Shoujo no Yume wo Minai,Rascal Does Not Dream of a Dreaming Girl,青春ブタ野郎はゆめみる少女の夢を見ない,MOVIE,LIGHT_NOVEL,1.0,FINISHED,False,2019-06-15,2019-06-15,90.0,,2019.0,spring
20458,Mahouka Koukou no Rettousei,The Irregular at Magic High School,魔法科高校の劣等生,TV,LIGHT_NOVEL,26.0,FINISHED,False,2014-04-06,2014-09-28,23.0,,2014.0,spring
21049,ReLIFE,ReLIFE,ReLIFE,ONA,MANGA,13.0,FINISHED,False,2016-06-24,2016-06-24,24.0,,2016.0,summer
107660,BEASTARS,BEASTARS,BEASTARS,TV,MANGA,12.0,FINISHED,False,2019-10-10,2019-12-26,23.0,,2019.0,fall
20872,Plastic Memories,Plastic Memories,プラスティックメモリーズ,TV,ORIGINAL,13.0,FINISHED,False,2015-04-05,2015-06-28,24.0,,2015.0,spring
813,Dragon Ball Z,Dragon Ball Z,ドラゴンボールZ,TV,MANGA,291.0,FINISHED,False,1989-04-26,1996-01-31,24.0,,1989.0,spring
853,Ouran Koukou Host Club,Ouran High School Host Club,桜蘭高校ホスト部,TV,MANGA,26.0,FINISHED,False,2006-04-05,2006-09-27,24.0,,2006.0,spring
113538,Haikyuu!! TO THE TOP 2,HAIKYU!! TO THE TOP Part 2,ハイキュー!! TO THE TOP 2,TV,MANGA,12.0,FINISHED,False,2020-10-03,2020-12-19,24.0,,2020.0,fall
172463,Jujutsu Kaisen: Shimetsu Kaiyuu - Zenpen,JUJUTSU KAISEN Season 3: The Culling Game Part 1,呪術廻戦 死滅回游 前編,TV,MANGA,12.0,FINISHED,False,2026-01-09,2026-03-27,24.0,,2026.0,winter
32,"Shin Seiki Evangelion Movie: Air / Magokoro wo, Kimi ni",Neon Genesis Evangelion: The End of Evangelion,新世紀エヴァンゲリオン劇場版 Air/まごころを、君に,MOVIE,ORIGINAL,1.0,FINISHED,False,1997-07-19,1997-07-19,87.0,,1997.0,summer
339,serial experiments lain,Serial Experiments Lain,serial experiments lain,TV,ORIGINAL,13.0,FINISHED,False,1998-07-06,1998-09-28,23.0,,1998.0,summer
178025,Gachiakuta,Gachiakuta,ガチアクタ,TV,MANGA,24.0,FINISHED,False,2025-07-06,2025-12-21,24.0,,2025.0,summer
889,BLACK LAGOON,Black Lagoon,BLACK LAGOON,TV,MANGA,12.0,FINISHED,False,2006-04-09,2006-06-25,24.0,,2006.0,spring
1689,Byousoku 5 Centimeter,5 Centimeters per Second,秒速５センチメートル,MOVIE,ORIGINAL,3.0,FINISHED,False,2007-02-11,2007-03-03,22.0,,2007.0,winter
6880,Deadman Wonderland,Deadman Wonderland,デッドマン・ワンダーランド,TV,MANGA,12.0,FINISHED,False,2011-04-17,2011-07-03,24.0,,2011.0,spring
6045,Kimi ni Todoke,Kimi ni Todoke: From Me to You,君に届け,TV,MANGA,25.0,FINISHED,False,2009-10-07,2010-03-31,23.0,,2009.0,fall
146984,Shingeki no Kyojin: The Final Season - Kanketsu-hen Zenpen,Attack on Titan Final Season THE FINAL CHAPTERS Special 1,進撃の巨人 The Final Season完結編 前編,SPECIAL,MANGA,1.0,FINISHED,False,2023-03-04,2023-03-04,61.0,,2023.0,winter
16782,Kotonoha no Niwa,The Garden of Words,言の葉の庭,MOVIE,ORIGINAL,1.0,FINISHED,False,2013-05-31,2013-05-31,46.0,,2013.0,spring
20807,Prison School,Prison School,監獄学園〈プリズンスクール〉,TV,MANGA,12.0,FINISHED,False,2015-07-11,2015-09-26,24.0,,2015.0,summer
15583,Date A Live,Date A Live,デート・ア・ライブ,TV,LIGHT_NOVEL,12.0,FINISHED,False,2013-04-06,2013-06-22,23.0,,2013.0,spring
101474,Overlord III,Overlord III,オーバーロードⅢ,TV,LIGHT_NOVEL,13.0,FINISHED,False,2018-07-10,2018-10-02,24.0,,2018.0,summer
98436,Mahoutsukai no Yome,The Ancient Magus' Bride,魔法使いの嫁,TV,MANGA,24.0,FINISHED,False,2017-10-08,2018-03-25,25.0,,2017.0,fall
116267,Tonikaku Kawaii,TONIKAWA: Over The Moon For You,トニカクカワイイ,TV,MANGA,12.0,FINISHED,False,2020-10-03,2020-12-19,24.0,,2020.0,fall
111321,Tate no Yuusha no Nariagari Season 2,The Rising of the Shield Hero Season 2,盾の勇者の成り上がり Season 2,TV,LIGHT_NOVEL,13.0,FINISHED,False,2022-04-06,2022-06-29,24.0,,2022.0,spring
20596,Ao Haru Ride,Blue Spring Ride,アオハライド,TV,MANGA,12.0,FINISHED,False,2014-07-08,2014-09-23,23.0,,2014.0,summer
21092,Rakudai Kishi no Cavalry,Chivalry of a Failed Knight,落第騎士の英雄譚（キャバルリィ）,TV,LIGHT_NOVEL,12.0,FINISHED,False,2015-10-03,2015-12-19,23.0,,2015.0,fall
437,PERFECT BLUE,Perfect Blue,PERFECT BLUE,MOVIE,OTHER,1.0,FINISHED,False,1998-02-28,1998-02-28,82.0,,1998.0,winter
101167,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II,Is It Wrong to Try to Pick Up Girls in a Dungeon? II,ダンジョンに出会いを求めるのは間違っているだろうかⅡ,TV,LIGHT_NOVEL,12.0,FINISHED,False,2019-07-13,2019-09-28,24.0,,2019.0,summer
21857,Masamune-kun no Revenge,Masamune-kun's Revenge,政宗くんのリベンジ,TV,MANGA,12.0,FINISHED,False,2017-01-05,2017-03-23,24.0,,2017.0,winter
11741,Fate/Zero 2nd Season,Fate/Zero Season 2,Fate/Zero 2ndシーズン,TV,LIGHT_NOVEL,12.0,FINISHED,False,2012-04-08,2012-06-24,24.0,,2012.0,spring
102976,Kono Subarashii Sekai ni Shukufuku wo! Kurenai Densetsu,KONOSUBA -God's blessing on this wonderful world!- Legend of Crimson,この素晴らしい世界に祝福を！紅伝説,MOVIE,LIGHT_NOVEL,1.0,FINISHED,False,2019-08-30,2019-08-30,90.0,,2019.0,summer
10793,Guilty Crown,Guilty Crown,ギルティクラウン,TV,ORIGINAL,22.0,FINISHED,False,2011-10-14,2012-03-23,24.0,,2011.0,fall
10165,Nichijou,Nichijou - My Ordinary Life,日常,TV,MANGA,26.0,FINISHED,False,2011-04-03,2011-09-25,23.0,,2011.0,spring
159831,Zom 100: Zombie ni Naru Made ni Shitai 100 no Koto,Zom 100: Bucket List of the Dead,ゾン100～ゾンビになるまでにしたい100のこと～,TV,MANGA,12.0,FINISHED,False,2023-07-09,2023-12-26,24.0,,2023.0,summer
21679,Bungou Stray Dogs 2nd Season,Bungo Stray Dogs 2,文豪ストレイドッグス 第2シーズン,TV,MANGA,12.0,FINISHED,False,2016-10-06,2016-12-16,24.0,,2016.0,fall
108463,Jibaku Shounen Hanako-kun,Toilet-bound Hanako-kun,地縛少年 花子くん,TV,MANGA,12.0,FINISHED,False,2020-01-10,2020-03-27,24.0,,2020.0,winter
100876,Kakegurui ××,Kakegurui xx,賭ケグルイ××,TV,MANGA,12.0,FINISHED,False,2019-01-09,2019-03-27,24.0,,2019.0,winter
17265,Log Horizon,Log Horizon,ログ・ホライズン,TV,LIGHT_NOVEL,25.0,FINISHED,False,2013-10-05,2014-03-22,25.0,,2013.0,fall
102351,Tokyo Ghoul:re 2,Tokyo Ghoul:re 2,東京喰種-トーキョーグール-:re 2,TV,MANGA,12.0,FINISHED,False,2018-10-09,2018-12-25,24.0,,2018.0,fall
158927,SPY×FAMILY Season 2,SPY x FAMILY Season 2,SPY×FAMILY Season 2,TV,MANGA,12.0,FINISHED,False,2023-10-07,2023-12-23,24.0,,2023.0,fall
21647,orange,Orange,orange,TV,MANGA,13.0,FINISHED,False,2016-07-04,2016-09-26,24.0,,2016.0,summer
124153,SK∞,SK8 the Infinity,SK∞ エスケーエイト,TV,ORIGINAL,12.0,FINISHED,False,2021-01-10,2021-04-04,24.0,,2021.0,winter
100922,Grand Blue,Grand Blue Dreaming,ぐらんぶる,TV,MANGA,12.0,FINISHED,False,2018-07-14,2018-09-29,24.0,,2018.0,summer
223,Dragon Ball,Dragon Ball,ドラゴンボール,TV,MANGA,153.0,FINISHED,False,1986-02-26,1989-04-12,25.0,,1986.0,winter
16592,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei - The Animation,Danganronpa: The Animation,ダンガンロンパ 希望の学園と絶望の高校生 The Animation,TV,VIDEO_GAME,13.0,FINISHED,False,2013-06-23,2013-09-27,24.0,,2013.0,summer
14513,Magi: The labyrinth of magic,Magi: The Labyrinth of Magic,マギ The labyrinth of magic,TV,MANGA,25.0,FINISHED,False,2012-10-07,2013-03-31,24.0,,2012.0,fall
109261,Go-toubun no Hanayome ∬,The Quintessential Quintuplets 2,五等分の花嫁∬,TV,MANGA,12.0,FINISHED,False,2021-01-08,2021-03-26,24.0,,2021.0,winter
21709,Yuuri!!! on ICE,Yuri!!! on ICE,ユーリ!!! on ICE,TV,ORIGINAL,12.0,FINISHED,False,2016-10-06,2016-12-22,24.0,,2016.0,fall
171627,Chainsaw Man: Reze-hen,Chainsaw Man – The Movie: Reze Arc,チェンソーマン レゼ篇,MOVIE,MANGA,1.0,FINISHED,False,2025-09-19,2025-09-19,100.0,,2025.0,summer
110349,GREAT PRETENDER,Great Pretender,GREAT PRETENDER,ONA,ORIGINAL,23.0,FINISHED,False,2020-06-02,2020-09-21,23.0,,2020.0,spring
47,AKIRA,Akira,AKIRA,MOVIE,MANGA,1.0,FINISHED,False,1988-07-16,1988-07-16,125.0,,1988.0,summer
21875,No Game No Life Zero,"No Game, No Life Zero",ノーゲーム・ノーライフ ゼロ,MOVIE,LIGHT_NOVEL,1.0,FINISHED,False,2017-07-15,2017-07-15,110.0,,2017.0,summer
20727,Kekkai Sensen,Blood Blockade Battlefront,血界戦線,TV,MANGA,12.0,FINISHED,False,2015-04-05,2015-10-04,25.0,,2015.0,spring
100668,Arifureta Shokugyou de Sekai Saikyou,Arifureta: From Commonplace to World's Strongest,ありふれた職業で世界最強,TV,LIGHT_NOVEL,13.0,FINISHED,False,2019-07-08,2019-10-07,24.0,,2019.0,summer
99255,Shokugeki no Souma: San no Sara,Food Wars! The Third Plate,食戟のソーマ 餐ノ皿,TV,MANGA,12.0,FINISHED,False,2017-10-04,2017-12-20,24.0,,2017.0,fall
97938,BORUTO: NARUTO NEXT GENERATIONS,Boruto: Naruto Next Generations,BORUTO-ボルト- NARUTO NEXT GENERATIONS,TV,MANGA,293.0,FINISHED,False,2017-04-05,2023-03-26,24.0,,2017.0,spring
129201,Summer Time Render,Summer Time Rendering,サマータイムレンダ,TV,MANGA,25.0,FINISHED,False,2022-04-15,2022-09-30,24.0,,2022.0,spring
108489,Yahari Ore no Seishun Love Come wa Machigatteiru. Kan,My Teen Romantic Comedy SNAFU Climax!,やはり俺の青春ラブコメはまちがっている。完,TV,LIGHT_NOVEL,12.0,FINISHED,False,2020-07-10,2020-09-25,24.0,,2020.0,summer
185660,Dandadan 2nd Season,DAN DA DAN Season 2,ダンダダン 第2期,TV,MANGA,12.0,FINISHED,False,2025-07-04,2025-09-19,24.0,,2025.0,summer
153518,Dungeon Meshi,Delicious in Dungeon,ダンジョン飯,TV,MANGA,24.0,FINISHED,False,2024-01-04,2024-06-13,25.0,,2024.0,winter
113717,Ousama Ranking,Ranking of Kings,王様ランキング,TV,MANGA,23.0,FINISHED,False,2021-10-15,2022-03-25,23.0,,2021.0,fall
20668,Gekkan Shoujo Nozaki-kun,Monthly Girls' Nozaki-kun,月刊少女野崎くん,TV,MANGA,12.0,FINISHED,False,2014-07-07,2014-09-22,23.0,,2014.0,summer
4181,CLANNAD: After Story,Clannad: After Story,ＣＬＡＮＮＡＤ ~After Story~ クラナド アフターストーリー,TV,VISUAL_NOVEL,24.0,FINISHED,False,2008-10-03,2009-03-27,24.0,,2008.0,fall
103139,Domestic na Kanojo,Domestic Girlfriend,ドメスティックな彼女,TV,MANGA,12.0,FINISHED,False,2019-01-12,2019-03-30,25.0,,2019.0,winter
100723,Boku no Hero Academia THE MOVIE: Futari no Hero,My Hero Academia: Two Heroes,僕のヒーローアカデミア THE MOVIE 〜2人の英雄〜,MOVIE,MANGA,1.0,FINISHED,False,2018-08-03,2018-08-03,96.0,,2018.0,summer
21127,Steins;Gate 0,Steins;Gate 0,シュタインズ・ゲート ゼロ,TV,VISUAL_NOVEL,23.0,FINISHED,False,2018-04-12,2018-09-27,24.0,,2018.0,spring
108759,Sword Art Online: Alicization - War of Underworld,Sword Art Online: Alicization - War of Underworld,ソードアート・オンライン アリシゼーション War of Underworld,TV,LIGHT_NOVEL,12.0,FINISHED,False,2019-10-13,2019-12-29,24.0,,2019.0,fall
182255,Sousou no Frieren 2nd Season,Frieren: Beyond Journey’s End Season 2,葬送のフリーレン 第2期,TV,MANGA,10.0,FINISHED,False,2026-01-16,2026-03-27,24.0,,2026.0,winter
99629,Satsuriku no Tenshi,Angels of Death,殺戮の天使,TV,VIDEO_GAME,12.0,FINISHED,False,2018-07-06,2018-09-21,24.0,,2018.0,summer
177709,SAKAMOTO DAYS,SAKAMOTO DAYS,SAKAMOTO DAYS,ONA,MANGA,11.0,FINISHED,False,2025-01-11,2025-03-15,24.0,,2025.0,winter
147105,Tongari Boushi no Atelier,Witch Hat Atelier,とんがり帽子のアトリエ,ONA,MANGA,13.0,FINISHED,False,2026-04-06,2026-06-22,24.0,,2026.0,spring
20770,Akatsuki no Yona,Yona of the Dawn,暁のヨナ,TV,MANGA,24.0,FINISHED,False,2014-10-07,2015-03-24,24.0,,2014.0,fall
21175,Dragon Ball Super,Dragon Ball Super,ドラゴンボール超,TV,MANGA,131.0,FINISHED,False,2015-07-05,2018-03-25,24.0,,2015.0,summer
127911,Kawaii dake ja Nai Shikimori-san,Shikimori's Not Just a Cutie,可愛いだけじゃない式守さん,TV,MANGA,12.0,FINISHED,False,2022-04-10,2022-07-10,23.0,,2022.0,spring
21366,3-gatsu no Lion,March comes in like a lion,３月のライオン,TV,MANGA,22.0,FINISHED,False,2016-10-08,2017-03-18,25.0,,2016.0,fall
155783,Tengoku Daimakyou,Tengoku Daimakyo,天国大魔境,TV,MANGA,13.0,FINISHED,False,2023-04-01,2023-06-24,24.0,,2023.0,spring
108430,Given,given,ギヴン,TV,MANGA,11.0,FINISHED,False,2019-07-12,2019-09-20,23.0,,2019.0,summer
143270,Lycoris Recoil,Lycoris Recoil,リコリス・リコイル,TV,ORIGINAL,13.0,FINISHED,False,2022-07-02,2022-09-24,24.0,,2022.0,summer
131646,Vanitas no Carte,The Case Study of Vanitas,ヴァニタスの手記,TV,MANGA,12.0,FINISHED,False,2021-07-03,2021-09-18,23.0,,2021.0,summer
20910,Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,SHIMONETA: A Boring World Where the Concept of Dirty Jokes Doesn’t Exist,下ネタという概念が存在しない退屈な世界,TV,LIGHT_NOVEL,12.0,FINISHED,False,2015-07-04,2015-09-19,23.0,,2015.0,summer
877,NANA,NANA,NANA-ナナ-,TV,MANGA,47.0,FINISHED,False,2006-04-05,2007-03-28,23.0,,2006.0,spring
227,FLCL,FLCL,フリクリ,OVA,ORIGINAL,6.0,FINISHED,False,2000-04-26,2001-03-16,25.0,,2000.0,spring
166873,Mushoku Tensei II: Isekai Ittara Honki Dasu Part 2,Mushoku Tensei: Jobless Reincarnation Season 2 Part 2,無職転生Ⅱ ～異世界行ったら本気だす～ 第2クール,TV,LIGHT_NOVEL,12.0,FINISHED,False,2024-04-08,2024-07-01,24.0,,2024.0,spring
101004,Isekai Maou to Shoukan Shoujo no Dorei Majutsu,How NOT to Summon a Demon Lord,異世界魔王と召喚少女の奴隷魔術,TV,LIGHT_NOVEL,12.0,FINISHED,False,2018-07-05,2018-09-20,24.0,,2018.0,summer
181444,Kaoru Hana wa Rin to Saku,The Fragrant Flower Blooms With Dignity,薫る花は凛と咲く,TV,MANGA,13.0,FINISHED,False,2025-07-06,2025-09-28,24.0,,2025.0,summer
20792,Fate/stay night: Unlimited Blade Works 2nd Season,Fate/stay night: Unlimited Blade Works 2nd Season,Fate/stay night [Unlimited Blade Works] 2ndシーズン,TV,VISUAL_NOVEL,13.0,FINISHED,False,2015-04-05,2015-06-28,24.0,,2015.0,spring
116674,BLEACH: Sennen Kessen-hen,BLEACH: Thousand-Year Blood War,BLEACH 千年血戦篇,TV,MANGA,13.0,FINISHED,False,2022-10-11,2022-12-27,24.0,,2022.0,fall
154965,Yamada-kun to Lv999 no Koi wo Suru,My Love Story with Yamada-kun at Lv999,山田くんとLv999の恋をする,TV,MANGA,13.0,FINISHED,False,2023-04-02,2023-06-25,24.0,,2023.0,spring
108928,Nanatsu no Taizai: Kamigami no Gekirin,The Seven Deadly Sins: Imperial Wrath of the Gods,七つの大罪 神々の逆鱗,TV,MANGA,24.0,FINISHED,False,2019-10-09,2020-03-25,24.0,,2019.0,fall
21421,Kiznaiver,Kiznaiver,キズナイーバー,TV,ORIGINAL,12.0,FINISHED,False,2016-04-09,2016-06-25,24.0,,2016.0,spring
100977,Hataraku Saibou,Cells at Work!,はたらく細胞,TV,MANGA,13.0,FINISHED,False,2018-07-08,2018-09-30,24.0,,2018.0,summer
129898,"Sekai Saikou no Ansatsusha, Isekai Kizoku ni Tensei suru",The World's Finest Assassin Gets Reincarnated in Another World as an Aristocrat,世界最高の暗殺者、異世界貴族に転生する,TV,LIGHT_NOVEL,12.0,FINISHED,False,2021-10-06,2021-12-22,24.0,,2021.0,fall
1210,NHK ni Youkoso!,Welcome to the N-H-K,N・H・Kにようこそ！,TV,LIGHT_NOVEL,24.0,FINISHED,False,2006-07-10,2006-12-18,24.0,,2006.0,summer
578,Hotaru no Haka,Grave of the Fireflies,火垂るの墓,MOVIE,OTHER,1.0,FINISHED,False,1988-04-15,1988-04-15,88.0,,1988.0,spring
